Player ID,Player ID,Season,Average Points,Average Assists,Average Blocks,Average Defensive Rebounds,Average Offensive Rebounds,Average 3PT Attempts,Average 3PT Made,Average 2PT Attempts,Average 2PT Made,Average Free Throw Attempts,Average Free Throws Made,Average Steals per Game,Average Mins per Game,Average Turn Overs per Game
1608,150,2009,20.14,5.75,0.36,4.36,5.28,1.96,0.5,7.4,7.4,6.46,4.83,1.51,37:10,3.0
1609,1859,2009,13.51,4.4,0.02,2.06,2.36,2.65,0.95,4.9,4.9,3.33,2.75,1.01,28:52,2.88
1610,115,2009,17.49,5.9,0.24,3.85,4.45,4.75,2.08,6.6,6.6,2.5,2.21,1.9,36:12,3.04
1611,1851,2009,5.19,0.43,0.45,2.11,3.72,0.04,0.0,2.11,2.11,1.45,0.98,0.3,13:16,0.64
1612,125,2009,8.6,0.69,0.23,2.04,2.9,0.21,0.05,3.31,3.31,2.52,1.92,0.56,21:36,0.81
1613,1860,2009,15.49,5.73,0.22,2.84,3.44,4.73,1.77,5.5,5.5,3.33,2.72,1.28,32:34,2.44
1614,735,2010,9.22,0.7,1.14,3.51,4.81,0.0,0.0,3.62,3.62,3.54,1.97,0.43,20:18,1.51
1615,908,2010,7.88,8.19,0.36,3.95,4.39,4.89,1.66,2.69,2.69,0.96,0.84,1.68,33:09,2.24
1616,879,2010,13.2,2.5,0.44,3.26,4.23,1.43,0.56,4.99,4.99,3.21,2.66,0.8,30:06,1.68
1617,922,2010,2.44,0.4,0.07,1.51,2.14,0.0,0.0,0.96,0.96,0.61,0.51,0.18,10:22,0.44
1618,957,2010,0.5,0.25,0.25,1.13,1.31,0.0,0.0,0.19,0.19,0.13,0.13,0.0,4:20,0.31
1619,965,2010,5.34,1.15,0.53,3.74,5.41,0.01,0.0,2.32,2.32,1.05,0.71,0.49,18:59,0.99
1620,946,2010,1.71,0.43,0.29,0.86,1.0,0.57,0.14,0.43,0.43,1.0,0.71,0.0,7:06,0.29
1621,971,2010,14.87,2.41,0.8,7.72,8.89,0.07,0.01,6.11,6.11,3.06,2.63,1.34,31:15,1.62
1622,978,2010,4.06,1.15,0.81,4.35,5.79,0.02,0.02,1.83,1.83,0.62,0.38,0.62,22:39,0.81
1623,1016,2010,4.69,2.05,1.56,7.19,10.27,0.02,0.0,1.98,1.98,1.19,0.73,0.68,26:06,1.05
1624,1036,2010,16.51,2.74,0.2,2.79,3.43,4.73,2.1,6.0,6.0,2.74,2.41,0.96,36:07,1.46
1625,1012,2010,2.51,0.43,0.92,2.43,3.47,0.02,0.0,1.02,1.02,0.86,0.47,0.27,15:58,0.63
1626,1089,2010,13.45,2.67,1.92,6.7,8.92,0.05,0.0,5.51,5.51,3.38,2.42,0.66,28:22,1.61
1627,1097,2010,16.78,5.38,0.19,2.29,2.64,5.04,2.03,4.71,4.71,5.82,5.33,0.99,32:05,2.46
1628,1086,2010,1.5,0.5,0.0,1.25,1.25,0.5,0.0,0.5,0.5,0.5,0.5,0.0,8:49,0.25
1629,1090,2010,2.63,0.32,0.39,2.16,2.61,0.08,0.05,1.18,1.18,0.37,0.21,0.13,9:55,0.32
1630,1087,2010,7.97,3.5,0.47,2.81,3.49,1.22,0.42,3.15,3.15,1.79,1.25,0.92,23:24,1.42
1631,1199,2010,8.6,3.31,0.11,2.23,2.44,4.35,1.91,3.1,3.1,0.78,0.49,0.63,28:33,1.26
1632,1198,2010,18.04,1.66,0.54,5.16,6.7,4.7,1.63,6.68,6.68,4.18,3.05,0.89,32:53,1.38
1633,88,2010,14.0,2.0,0.27,3.03,3.77,4.4,1.59,5.33,5.33,2.37,1.75,0.92,28:06,1.23
1634,1161,2010,2.0,1.93,0.04,1.0,1.11,1.41,0.37,0.81,0.81,0.0,0.0,0.41,10:55,0.67
1635,346,2010,23.03,2.6,0.64,6.34,7.03,2.3,0.9,8.36,8.36,6.07,5.41,0.52,34:18,1.88
1636,1168,2010,18.89,3.25,0.64,4.95,5.38,3.71,1.39,6.34,6.34,5.61,4.83,1.0,34:40,2.14
1637,1247,2010,15.02,1.48,1.31,5.42,8.35,0.01,0.0,6.2,6.2,3.37,2.63,1.14,34:40,1.25
1638,1237,2010,13.1,6.74,0.48,2.09,2.69,4.12,1.4,4.98,4.98,2.26,1.74,1.34,28:26,2.52
1639,1216,2010,14.39,3.04,0.74,6.52,8.66,2.17,0.83,5.77,5.77,3.0,2.02,0.57,32:10,1.7
1640,1245,2010,14.13,3.11,0.07,1.85,2.29,2.62,1.0,5.24,5.24,3.13,2.65,0.71,27:14,1.6
1641,1222,2010,12.7,6.99,0.15,2.53,3.73,0.46,0.05,4.79,4.79,3.6,3.07,1.41,32:42,2.43
1642,1226,2010,12.49,1.38,0.63,4.79,6.89,0.41,0.06,5.43,5.43,2.05,1.58,0.85,28:09,1.63
1643,1242,2010,15.77,4.07,0.16,1.57,1.87,4.28,1.55,6.0,6.0,2.61,2.22,1.13,31:16,2.04
1644,1281,2010,8.63,2.27,0.73,4.79,6.19,0.19,0.04,3.85,3.85,1.5,0.88,0.9,25:41,1.23
1645,1299,2010,5.56,1.24,0.05,3.56,4.49,2.88,1.05,1.98,1.98,0.83,0.56,0.49,20:25,1.0
1646,111,2010,14.17,3.17,0.18,1.42,1.71,4.59,1.57,4.84,4.84,3.42,2.92,0.75,30:13,1.91
1647,1286,2010,1.78,0.36,0.42,3.0,4.03,0.0,0.0,0.69,0.69,0.75,0.39,0.14,14:26,0.81
1648,1296,2010,7.14,3.04,0.05,1.31,1.46,2.93,1.01,2.58,2.58,1.18,0.98,0.68,21:57,1.14
1649,1368,2010,7.94,0.65,0.59,4.59,6.82,0.0,0.0,2.94,2.94,3.5,2.06,0.39,25:58,1.05
1650,94,2010,10.11,0.43,1.08,6.57,9.35,0.0,0.0,3.59,3.59,3.99,2.92,0.49,27:49,1.19
1651,170,2010,18.79,3.33,1.59,6.93,10.2,0.04,0.01,7.23,7.23,5.24,4.32,0.59,37:02,1.73
1652,1372,2010,15.61,1.84,0.16,3.3,4.14,5.99,2.36,5.9,5.9,1.99,1.45,1.16,33:56,1.19
1653,1378,2010,7.61,2.26,0.99,3.45,4.55,3.26,1.24,2.79,2.79,1.13,0.78,0.84,28:57,0.96
1654,1367,2010,1.25,0.44,0.94,1.75,2.5,0.0,0.0,0.5,0.5,0.69,0.25,0.25,11:19,0.69
1655,1364,2010,18.22,4.69,0.1,3.22,4.04,4.17,1.24,7.14,7.14,3.38,2.71,0.65,35:28,2.03
1656,1445,2010,10.2,0.8,1.6,4.0,5.4,0.0,0.0,3.6,3.6,3.2,3.0,0.0,18:06,1.4
1657,1429,2010,11.18,1.72,0.49,4.07,4.52,4.16,1.67,3.93,3.93,2.05,1.64,0.66,27:35,1.13
1658,1441,2010,11.31,1.34,0.51,4.71,6.8,0.57,0.09,4.46,4.46,2.91,2.31,0.6,24:34,1.31
1659,342,2010,14.55,1.99,0.97,5.68,7.61,0.07,0.01,5.36,5.36,5.36,3.81,1.12,30:32,1.79
1660,1422,2010,7.44,0.75,0.3,3.09,4.75,0.02,0.0,3.28,3.28,1.56,0.88,0.51,17:27,0.75
1661,1433,2010,25.27,2.59,1.92,5.62,8.15,0.29,0.13,9.54,9.54,7.65,6.06,0.91,36:47,3.21
1662,1439,2010,15.03,1.59,0.28,3.31,4.07,2.24,0.97,5.86,5.86,3.03,2.34,0.97,29:54,1.69
1663,237,2010,26.72,7.01,0.63,6.46,7.47,3.53,1.16,9.59,9.59,8.39,6.37,1.57,38:46,3.59
1664,1495,2010,8.78,1.51,2.03,3.29,5.22,0.0,0.0,3.93,3.93,1.67,0.93,0.78,24:26,2.19
1665,17,2010,25.58,2.87,0.6,5.78,7.31,3.26,1.23,8.88,8.88,7.87,6.58,0.88,35:43,2.68
1666,1482,2010,18.68,1.87,0.64,6.49,8.32,0.32,0.08,6.81,6.81,6.12,4.99,0.77,36:17,1.79
1667,461,2010,25.54,4.55,1.14,4.76,6.38,2.71,0.83,9.11,9.11,8.58,6.5,1.46,37:08,3.12
1668,1499,2010,12.41,1.44,1.5,5.44,7.03,0.0,0.0,5.53,5.53,1.78,1.34,0.5,26:10,1.81
1669,1505,2010,10.24,4.0,0.24,2.24,2.53,2.61,1.04,3.86,3.86,1.75,1.47,1.04,29:57,1.68
1670,1468,2010,5.44,3.44,0.2,1.56,1.98,0.78,0.15,2.22,2.22,1.17,0.85,0.85,18:51,1.54
1671,220,2010,22.87,1.37,2.38,10.12,14.08,0.09,0.0,7.94,7.94,11.74,7.0,1.37,37:37,3.58
1672,1559,2010,10.35,0.58,1.76,6.31,9.5,0.01,0.0,4.17,4.17,3.58,2.01,0.56,31:45,1.65
1673,1562,2010,11.23,2.09,0.2,1.88,2.38,3.24,1.3,4.13,4.13,1.95,1.66,0.59,25:59,1.72
1674,280,2010,6.56,2.25,0.4,1.64,2.04,0.05,0.01,2.53,2.53,1.71,1.48,0.64,17:16,1.21
1675,195,2010,15.2,7.08,0.1,2.14,2.38,2.54,0.82,4.83,4.83,5.66,4.72,0.99,31:44,2.92
1676,1542,2010,5.04,0.78,0.43,1.59,2.87,0.3,0.02,2.24,2.24,1.09,0.54,0.61,16:33,0.81
1677,124,2010,17.44,2.8,0.59,4.39,5.8,4.06,1.4,6.48,6.48,4.1,3.09,0.95,39:07,1.9
1678,224,2010,14.1,6.3,0.57,4.87,5.78,2.7,0.91,5.04,5.04,4.48,3.1,1.51,36:50,2.06
1679,1593,2010,12.77,2.02,2.58,8.02,11.08,0.06,0.0,5.65,5.65,3.34,1.48,0.72,35:20,1.92
1680,482,2010,10.4,1.35,0.35,3.77,4.82,1.69,0.57,3.78,3.78,2.68,2.26,0.52,28:41,0.95
1681,1601,2010,20.14,10.26,0.23,3.38,4.0,4.88,1.62,6.58,6.58,6.34,5.35,1.22,37:55,3.54
1682,367,2010,15.85,9.78,0.06,3.61,4.09,2.29,0.89,5.38,5.38,4.8,4.21,2.35,35:59,2.21
1683,155,2010,15.52,8.33,0.15,2.95,3.59,4.39,1.55,5.69,5.69,3.21,2.59,1.67,36:29,2.95
1684,1620,2010,9.85,1.15,0.2,2.41,3.2,2.87,1.2,3.3,3.3,2.65,2.04,0.61,23:47,1.26
1685,1627,2010,11.05,0.63,0.55,3.22,3.88,4.25,1.64,4.12,4.12,1.53,1.17,0.55,21:55,0.87
1686,164,2010,12.68,1.25,1.03,5.82,6.66,5.7,2.22,4.65,4.65,1.39,1.16,0.6,33:00,0.95
1687,1652,2010,5.75,0.06,0.08,2.06,3.19,0.0,0.0,2.31,2.31,1.72,1.14,0.08,13:02,0.61
1688,1608,2010,11.33,1.35,1.96,6.26,9.41,0.0,0.0,4.39,4.39,3.87,2.56,0.35,27:46,1.37
1689,1700,2010,21.42,1.8,0.7,4.08,5.2,3.38,1.17,7.95,7.95,5.3,4.35,0.52,35:39,2.3
1690,6,2010,21.84,2.1,1.16,5.32,8.75,0.28,0.05,8.73,8.73,5.48,4.33,1.01,39:38,1.89
1691,1671,2010,10.22,0.71,1.61,3.88,5.46,0.07,0.0,3.8,3.8,3.32,2.61,0.73,21:00,1.59
1692,1694,2010,4.47,0.54,0.44,3.05,4.63,0.0,0.0,1.75,1.75,1.27,0.98,0.39,15:25,0.73
1693,1689,2010,12.19,2.74,0.26,1.98,2.57,2.43,0.81,4.45,4.45,2.94,2.49,0.79,27:51,1.17
1694,1677,2010,9.78,2.7,0.33,1.43,1.63,3.44,1.13,3.27,3.27,2.37,2.11,0.75,24:37,1.51
1695,171,2010,19.8,2.83,1.07,4.7,6.22,2.67,1.06,7.57,7.57,4.46,3.59,1.69,39:50,2.5
1696,140,2010,27.71,2.74,0.97,6.1,6.83,5.31,1.86,9.12,9.12,8.65,7.62,1.13,38:56,2.79
1697,219,2010,15.3,3.45,1.04,6.96,9.32,0.05,0.03,6.66,6.66,2.44,1.95,0.77,35:06,1.55
1698,104,2010,13.67,6.52,0.22,2.65,3.05,2.68,0.99,5.22,5.22,3.05,2.23,1.78,35:27,2.17
1699,188,2010,13.31,1.44,0.49,3.83,4.8,2.81,0.85,4.91,4.91,3.25,2.64,0.71,32:22,1.32
1700,1745,2010,5.63,0.4,0.51,2.68,3.94,0.21,0.05,2.3,2.3,1.44,0.98,0.43,17:38,0.81
1701,1764,2010,8.0,1.29,0.23,1.71,2.54,1.62,0.43,2.8,2.8,2.78,1.97,1.45,21:53,1.26
1702,1768,2010,3.81,0.32,0.46,1.57,2.41,0.0,0.0,1.62,1.62,0.84,0.57,0.3,10:14,0.38
1703,1771,2010,11.69,2.23,1.5,6.58,10.38,0.02,0.0,4.4,4.4,3.92,2.9,1.0,32:49,1.88
1704,1775,2010,7.21,1.49,0.88,4.15,5.74,0.46,0.11,3.26,3.26,1.09,0.58,0.36,21:12,1.2
1705,401,2010,25.01,7.69,0.63,3.07,4.07,4.75,1.58,8.78,8.78,6.85,5.88,1.05,37:21,3.43
1706,39,2010,19.19,2.16,0.71,3.99,5.6,2.25,0.82,7.68,7.68,3.99,3.0,0.74,32:20,2.67
1707,1811,2010,11.31,2.04,0.37,1.9,2.39,3.72,1.35,4.28,4.28,1.85,1.39,1.03,26:19,1.39
1708,472,2010,21.87,8.17,0.37,3.15,4.62,1.26,0.41,7.49,7.49,7.7,6.48,1.89,34:43,3.85
1709,285,2010,20.22,2.52,0.38,10.71,15.23,2.89,1.21,6.6,6.6,6.84,5.81,0.62,35:45,2.12
1710,167,2010,15.65,1.68,0.44,3.97,4.92,4.73,1.66,4.27,4.27,6.31,5.44,0.82,33:56,1.34
1711,178,2010,22.27,4.36,0.32,2.13,2.93,5.2,1.89,7.63,7.63,6.21,5.13,1.27,37:42,2.7
1712,21,2010,14.37,6.07,0.04,2.28,2.74,4.06,1.35,4.87,4.87,3.62,3.28,0.66,33:37,1.89
1713,283,2010,20.4,1.57,1.46,3.55,5.95,0.01,0.0,7.85,7.85,5.96,4.7,0.57,35:13,2.15
1714,189,2010,22.5,3.8,0.55,8.77,12.06,0.29,0.09,8.49,8.49,8.48,5.44,0.77,37:56,2.72
1715,1854,2010,1.13,0.09,0.34,1.09,1.6,0.0,0.0,0.36,0.36,0.74,0.4,0.19,7:56,0.36
1716,192,2010,12.17,2.15,0.29,2.6,3.11,3.95,1.38,3.63,3.63,4.18,3.52,1.12,26:41,1.29
1717,150,2010,17.75,5.6,0.53,4.02,4.82,2.6,0.75,6.7,6.7,4.67,3.6,1.49,36:58,3.23
1718,1859,2010,5.26,3.43,0.06,1.23,1.45,1.89,0.58,2.04,2.04,0.79,0.6,0.64,18:32,2.13
1719,115,2010,18.55,5.84,0.27,3.16,3.86,4.62,2.04,6.82,6.82,3.07,2.86,1.47,33:38,3.05
1720,1851,2010,5.64,0.4,0.72,2.47,4.25,0.03,0.0,2.4,2.4,1.18,0.83,0.19,15:37,0.86
1721,125,2010,17.2,1.8,0.38,2.93,3.84,0.63,0.06,6.57,6.57,4.9,3.99,1.04,34:46,1.76
1722,1860,2010,16.17,4.84,0.33,3.05,3.71,4.81,1.56,5.73,5.73,3.9,3.16,1.51,34:25,2.32
1723,451,2010,7.24,2.04,0.18,3.38,3.92,0.56,0.18,2.88,2.88,1.6,1.29,0.63,23:02,1.03
1724,153,2010,6.83,0.5,0.87,3.09,5.28,0.0,0.0,2.76,2.76,2.22,1.32,0.37,19:41,0.99
1725,245,2010,8.97,1.87,0.68,2.39,3.04,3.66,1.3,3.43,3.43,1.16,0.81,0.73,26:11,1.2
1726,107,2010,14.11,2.52,0.84,5.95,8.63,0.22,0.04,5.33,5.33,4.96,3.41,1.05,28:30,3.31
1727,453,2010,4.07,0.69,1.48,1.74,3.12,0.0,0.0,1.67,1.67,1.1,0.72,0.38,17:45,0.83
1728,325,2010,9.39,1.31,0.56,4.41,7.51,0.01,0.0,3.79,3.79,2.91,1.81,1.16,27:46,1.01
1729,10,2010,5.64,0.74,0.31,2.37,3.3,1.77,0.56,1.98,1.98,1.47,1.14,0.73,17:55,1.27
1730,204,2010,5.39,1.13,0.26,1.36,1.93,1.03,0.49,1.97,1.97,1.35,0.96,0.42,16:54,0.97
1731,172,2010,7.8,1.07,0.43,3.07,3.67,2.26,0.67,2.93,2.93,1.66,1.26,1.02,20:44,1.15
1732,908,2011,6.23,5.5,0.21,3.81,4.13,4.65,1.65,2.06,2.06,0.58,0.46,1.71,28:43,1.9
1733,879,2011,10.18,2.18,0.59,2.9,3.49,1.08,0.29,4.1,4.1,2.22,1.69,0.84,28:07,1.33
1734,922,2011,1.5,0.36,0.04,1.04,1.68,0.0,0.0,0.61,0.61,0.36,0.29,0.14,6:47,0.71
1735,946,2011,3.6,0.47,0.1,0.57,0.77,1.27,0.43,1.23,1.23,0.77,0.7,0.33,9:05,0.43
1736,971,2011,15.78,2.92,1.02,7.13,8.23,0.15,0.05,6.52,6.52,3.15,2.7,0.93,31:04,1.78
1737,978,2011,3.02,0.87,0.58,2.81,3.55,0.0,0.0,1.38,1.38,0.38,0.26,0.45,15:08,0.58
1738,1016,2011,4.86,1.81,1.44,6.32,8.98,0.08,0.03,2.17,2.17,1.08,0.49,0.85,22:54,0.97
1739,1036,2011,14.24,2.37,0.17,2.78,3.09,5.09,2.3,4.91,4.91,2.3,2.11,1.07,34:01,1.48
1740,1012,2011,0.13,0.27,0.27,1.0,1.67,0.0,0.0,0.07,0.07,0.0,0.0,0.07,5:33,0.2
1741,1089,2011,15.43,2.28,1.52,7.07,8.97,0.07,0.0,6.22,6.22,4.29,2.98,0.66,28:10,1.67
1742,1097,2011,14.95,4.0,0.15,2.3,2.5,6.25,2.4,4.15,4.15,4.75,4.25,0.45,30:19,1.9
1743,1090,2011,1.56,0.59,0.22,2.19,2.48,0.04,0.0,0.7,0.7,0.15,0.15,0.15,10:55,0.15
1744,1087,2011,5.25,2.12,0.29,2.52,2.96,0.63,0.29,1.94,1.94,1.6,1.08,0.31,16:05,1.02
1745,1199,2011,2.64,2.05,0.08,1.38,1.51,2.18,0.69,0.9,0.9,0.21,0.15,0.54,14:16,0.51
1746,1198,2011,17.2,2.02,0.66,4.38,6.28,4.11,1.4,6.48,6.48,4.17,2.85,0.78,33:05,1.38
1747,88,2011,10.08,2.28,0.41,2.84,3.36,3.36,1.21,3.66,3.66,1.89,1.56,0.92,25:16,1.38
1748,1152,2011,1.33,0.78,0.0,0.44,0.56,0.78,0.11,0.56,0.56,0.22,0.11,0.22,12:37,1.33
1749,346,2011,21.65,2.19,0.48,6.0,6.74,3.42,1.26,7.63,7.63,5.73,5.13,0.68,33:32,1.89
1750,1168,2011,19.36,4.49,0.43,4.59,5.2,4.48,1.64,6.46,6.46,5.64,4.8,1.15,34:00,2.84
1751,1247,2011,10.98,1.62,1.62,4.73,7.15,0.02,0.0,4.78,4.78,1.93,1.42,0.97,28:52,1.08
1752,1237,2011,6.14,4.66,0.1,1.48,1.93,2.93,0.9,2.34,2.34,0.83,0.55,1.17,20:30,2.62
1753,1216,2011,6.64,1.66,0.36,3.44,4.16,2.22,0.56,2.46,2.46,1.96,1.16,0.4,20:32,1.04
1754,1245,2011,11.64,3.0,0.04,1.64,2.36,1.64,0.61,5.0,5.0,1.32,1.04,0.43,24:52,1.75
1755,1222,2011,9.68,6.68,0.14,2.55,3.35,1.26,0.27,3.67,3.67,2.56,2.08,0.95,27:24,2.68
1756,1226,2011,10.63,2.1,0.57,5.08,7.38,1.08,0.32,4.57,4.57,1.48,1.17,1.06,30:27,1.56
1757,1242,2011,15.08,3.59,0.17,2.11,2.37,5.79,2.19,5.67,5.67,1.76,1.56,1.16,31:44,2.02
1758,1281,2011,5.17,0.43,1.02,3.14,4.31,0.31,0.07,2.31,2.31,1.29,0.48,1.05,22:22,0.76
1759,1299,2011,6.08,1.08,0.15,2.72,3.28,3.0,1.36,2.33,2.33,0.13,0.05,0.36,19:17,0.77
1760,111,2011,13.95,3.18,0.23,1.7,1.97,4.33,1.33,4.72,4.72,3.43,3.18,0.92,26:52,1.85
1761,1286,2011,2.04,0.22,0.59,4.04,5.11,0.0,0.0,0.81,0.81,0.67,0.41,0.15,16:37,0.81
1762,1296,2011,3.96,1.11,0.04,0.78,0.85,1.76,0.59,1.43,1.43,0.67,0.5,0.28,14:22,0.74
1763,1368,2011,6.33,0.44,0.0,4.56,6.33,0.0,0.0,2.33,2.33,3.78,1.67,0.89,20:46,1.56
1764,94,2011,11.27,0.9,1.44,6.45,9.87,0.03,0.0,3.89,3.89,5.08,3.5,0.9,33:14,1.65
1765,170,2011,17.37,3.65,1.35,7.62,10.43,0.42,0.11,7.06,7.06,4.02,3.14,0.57,37:23,2.18
1766,1376,2011,2.14,0.07,0.14,0.57,0.86,0.0,0.0,0.86,0.86,0.57,0.43,0.0,5:54,0.71
1767,1372,2011,11.65,1.98,0.41,2.93,3.59,5.13,1.89,4.5,4.5,1.28,0.76,0.98,29:27,1.11
1768,1378,2011,4.78,1.26,0.51,1.54,2.4,2.82,0.95,1.74,1.74,0.57,0.35,0.98,23:03,0.57
1769,1367,2011,1.15,0.85,0.48,1.93,3.15,0.0,0.0,0.56,0.56,0.22,0.04,0.22,12:02,0.7
1770,1364,2011,18.82,3.87,0.22,2.8,3.68,5.37,2.08,7.05,7.05,3.1,2.63,0.8,35:26,1.93
1771,1429,2011,12.31,2.13,0.15,3.18,3.71,3.78,1.51,4.35,4.35,2.6,2.11,0.51,26:16,1.05
1772,1441,2011,13.68,2.57,0.61,4.16,6.48,0.98,0.29,5.13,5.13,3.71,3.14,0.82,26:13,1.95
1773,342,2011,13.72,2.05,0.97,5.85,7.46,0.1,0.0,5.41,5.41,4.31,2.9,1.08,28:27,2.46
1774,1422,2011,5.43,0.43,0.32,3.0,4.36,0.0,0.0,2.29,2.29,1.39,0.86,0.39,17:11,1.07
1775,1433,2011,17.51,1.11,0.96,5.55,7.81,0.45,0.11,6.72,6.72,5.17,3.96,0.81,32:50,2.38
1776,1439,2011,11.95,1.24,0.14,2.95,3.65,4.08,1.46,4.56,4.56,1.7,1.38,0.83,29:41,1.22
1777,237,2011,27.15,6.24,0.81,6.42,7.94,2.4,0.87,10.02,10.02,8.1,6.24,1.85,37:31,3.44
1778,1495,2011,4.62,0.59,0.86,2.14,3.34,0.0,0.0,2.03,2.03,1.28,0.55,0.31,16:16,1.1
1779,17,2011,22.64,3.64,0.44,4.65,6.25,3.69,1.24,8.02,8.02,6.67,5.36,1.13,34:06,2.62
1780,1482,2011,17.98,1.81,0.79,6.28,7.93,0.61,0.18,6.89,6.89,4.89,4.02,0.89,35:12,2.05
1781,461,2011,22.08,4.59,1.29,3.35,4.84,1.14,0.31,8.49,8.49,6.06,4.8,1.67,33:10,2.63
1782,1499,2011,13.11,2.15,1.64,5.85,7.74,0.0,0.0,5.66,5.66,2.28,1.79,0.53,29:11,2.74
1783,1505,2011,6.58,2.75,0.23,1.88,2.1,2.83,0.98,2.54,2.54,0.67,0.52,0.79,25:45,1.21
1784,1468,2011,3.64,3.21,0.14,1.07,1.29,0.57,0.14,1.36,1.36,1.0,0.79,0.64,13:36,1.64
1785,220,2011,20.61,1.93,2.15,10.83,14.54,0.13,0.0,7.7,7.7,10.59,5.2,1.5,38:19,3.24
1786,1559,2011,9.85,0.89,0.96,5.3,7.89,0.0,0.0,4.22,4.22,2.74,1.41,0.59,28:56,1.37
1787,1562,2011,12.46,2.44,0.21,2.06,2.33,2.83,1.21,4.5,4.5,2.62,2.25,0.65,26:53,2.21
1788,280,2011,5.48,2.1,0.34,1.45,2.12,0.05,0.03,2.19,2.19,1.36,1.07,0.47,18:49,1.14
1789,195,2011,11.35,5.02,0.21,1.59,1.78,3.38,1.22,3.83,3.83,3.32,2.48,1.02,27:38,1.94
1790,1542,2011,2.94,1.0,0.18,1.88,2.79,0.71,0.12,1.41,1.41,0.06,0.0,0.41,14:27,0.26
1791,124,2011,15.33,2.91,0.67,5.06,6.48,3.98,1.46,5.76,5.76,3.06,2.35,1.04,39:25,1.78
1792,224,2011,12.44,5.47,0.48,5.24,6.15,3.11,1.23,4.63,4.63,3.16,1.95,1.73,35:37,1.85
1793,1593,2011,11.33,2.58,2.0,6.5,8.33,0.08,0.0,5.08,5.08,1.92,1.17,1.0,30:18,2.0
1794,482,2011,10.16,1.25,0.32,3.82,5.16,2.61,1.02,3.56,3.56,2.56,2.02,0.82,26:18,0.68
1795,1601,2011,20.98,8.75,0.36,2.91,3.33,6.22,2.09,7.11,7.11,5.55,4.67,1.22,36:20,3.98
1796,367,2011,19.82,9.05,0.07,2.85,3.55,3.55,1.32,7.08,7.08,5.03,4.33,2.53,36:20,2.07
1797,155,2011,11.4,6.5,0.17,2.03,2.48,3.38,1.03,4.35,4.35,2.07,1.67,1.3,31:45,2.83
1798,1620,2011,6.89,0.85,0.36,2.68,3.57,2.32,0.79,2.45,2.45,1.53,1.21,0.66,24:14,0.98
1799,1627,2011,7.0,0.46,0.38,3.0,3.69,3.46,1.15,2.69,2.69,0.54,0.46,0.54,13:49,0.54
1800,164,2011,10.53,1.38,1.09,4.81,5.92,4.11,1.42,3.98,3.98,1.28,1.14,0.66,26:05,0.98
1801,1652,2011,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7:06,0.5
1802,1608,2011,18.72,1.42,1.93,8.62,11.82,0.08,0.02,7.4,7.4,5.63,3.9,0.45,35:11,2.53
1803,1700,2011,19.45,1.97,0.48,4.77,5.55,3.71,1.1,6.74,6.74,5.58,4.87,0.58,33:16,2.23
1804,6,2011,21.65,2.44,0.82,5.31,8.04,0.2,0.04,8.78,8.78,4.98,4.05,0.93,36:15,2.02
1805,1671,2011,5.63,0.65,1.11,2.8,3.7,0.06,0.02,2.22,2.22,1.54,1.17,0.67,18:45,0.98
1806,1694,2011,4.62,0.6,0.67,3.6,6.03,0.0,0.0,1.66,1.66,1.79,1.31,0.81,22:00,1.14
1807,1677,2011,10.95,2.25,0.37,1.74,2.12,5.06,1.95,3.94,3.94,1.31,1.12,0.71,25:52,1.12
1808,171,2011,18.95,2.26,0.85,4.42,6.42,2.66,0.83,7.46,7.46,4.05,3.2,1.46,37:15,2.48
1809,140,2011,28.03,3.5,1.17,7.38,7.98,5.21,2.02,9.74,9.74,7.59,6.53,1.33,38:34,3.76
1810,219,2011,12.36,2.18,1.27,4.64,7.0,0.09,0.0,5.18,5.18,2.73,2.0,0.91,31:38,1.45
1811,104,2011,12.71,6.52,0.18,2.16,2.52,2.56,0.97,4.77,4.77,2.55,2.19,2.19,35:03,2.02
1812,1745,2011,2.63,0.17,0.27,1.23,1.63,0.33,0.1,1.03,1.03,0.7,0.47,0.23,6:46,0.47
1813,1764,2011,8.9,1.49,0.29,1.81,2.54,2.15,0.56,3.41,3.41,2.2,1.53,1.22,21:49,0.95
1814,1768,2011,6.94,0.27,1.29,2.29,3.55,0.02,0.0,2.94,2.94,1.67,1.06,0.45,16:09,0.43
1815,1771,2011,10.19,2.5,1.44,6.05,9.83,0.02,0.0,3.89,3.89,3.22,2.41,0.64,30:23,1.44
1816,1775,2011,9.59,2.65,1.3,5.19,7.3,0.32,0.08,4.22,4.22,1.49,1.08,0.43,24:51,1.49
1817,401,2011,21.85,7.87,0.72,2.69,3.36,4.44,1.38,7.74,7.74,6.13,4.97,0.9,35:14,3.05
1818,39,2011,11.51,0.96,0.4,3.57,4.4,2.15,0.81,4.7,4.7,2.02,1.3,0.38,23:07,1.7
1819,1811,2011,12.62,2.56,0.35,2.73,3.18,4.17,1.52,4.55,4.55,2.61,2.02,1.08,26:49,1.88
1820,472,2011,23.61,5.48,0.32,3.11,4.56,2.97,0.94,8.76,8.76,6.26,5.15,1.7,35:19,3.62
1821,285,2011,26.04,2.02,0.51,9.24,13.35,5.13,1.91,8.62,8.62,8.36,6.89,0.85,39:00,2.33
